id,name,price,original_price,rating_average,review_count,author,category_path,quantity_sold,inventory_status,specifications
93734071,Trí Thông Minh Trên Giường,168600,219000,4.8,28,Esther Perel,Sách tiếng Việt > Sách Tâm lý - Giới tính > Sách Hôn Nhân - Giới Tính,223,available,"Công ty phát hành: 1980 Books | Ngày xuất bản: 2021-05-01 00:00:00 | Kích thước: 13.5 x 20.5 cm | Dịch Giả: Nhóm Tâm Lý Học 
Tội Phạm | Loại bìa: Bìa mềm | Số trang: 484 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Thanh Niên"
75947774,Phù Thủy Xứ Oz,89500,119000,5,39,L. Frank Baum,Sách tiếng Việt > Sách thiếu nhi  > Văn học thiếu nhi,423,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Đinh Tị | Ngày xuất bản: 2021-01-01 00:00:00 | Kích thước: 14.5 x 20.5 cm | Dịch Giả: Ngụy Thanh Tuyên | Loại bìa: Bìa mềm | Số trang: 386 | Nhà xuất bản: Nhà Xuất Bản Lao Động
57815506,Sách Tư Duy Ngược Dịch Chuyển Thế Giới,131000,178000,4.8,400,Adam Grant,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,4047,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: First News - Trí Việt | Ngày xuất bản: 2020-07-01 00:00:00 | Kích thước: 16 x 24 cm | Dịch Giả: Lê Quang Minh  - Vương Bảo Long | Loại bìa: Bìa gập | Số trang: 348 | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM
36399672,Trò Đùa Của Sự Ngẫu Nhiên,143000,209000,4.6,222,Nassim Nicholas Taleb,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,2322,available,Công ty phát hành: Alphabooks | Ngày xuất bản: 2019-10-01 00:00:00 | Kích thước: 16 x 24 cm | Dịch Giả: Lê Vũ Kỳ Nam | Loại bìa: Bìa mềm | Số trang: 390 | Nhà xuất bản: Nhà Xuất Bản Công Thương
12377498,Bố Con Cá Gai (Tái Bản 2019),84400,96000,4.8,28,Cho Chang - In,Sách tiếng Việt > Sách văn học > Tiểu Thuyết > Tiểu Thuyết Phương Đông,146,available,Công ty phát hành: Nhã Nam | Loại bìa: Bìa mềm | Số trang: 340 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
10397241,Sách Chữa Lành Nỗi Đau,78900,108000,4.8,332,Louise L.Hay,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,4360,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: First News - Trí Việt | Ngày xuất bản: 2019-01-01 00:00:00 | Kích thước: 14.5 x 20.5 cm | Dịch Giả: Cẩm Xuân | Loại bìa: Bìa mềm | Số trang: 276 | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM
2612565,10 Vạn Câu Hỏi Vì Sao - Hóa Học Vui ( Tái Bản ),46700,55000,5,7,Tôn Nguyên Vĩ,Sách tiếng Việt > Sách thiếu nhi  > Kiến thức - Bách khoa,87,available,Công ty phát hành: Đinh Tị | Ngày xuất bản: 2018-06-06 00:00:00 | Kích thước: 14 x 20.5 cm | Loại bìa: Bìa mềm | Số trang: 140 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
1702825,Hóa Thân (Tái Bản),39900,54000,4.8,179,Franz Kafka,Sách tiếng Việt > Sách văn học > Truyện ngắn - Tản văn - Tạp Văn > Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,2785,available,Công ty phát hành: Nhã Nam | Ngày xuất bản: 2018-03-28 16:22:32 | Loại bìa: Bìa mềm | Số trang: 128 | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
277447087,Dấu Ấn Hoàng Gia Tập 18,30000,30000,5,2,Chieko Hosokawa & Fūmin,"Sách tiếng Việt > Truyện Tranh, Manga, Comic",62,available,Công ty phát hành: Nhà Xuất Bản Kim Đồng | Ngày xuất bản: 2025-02-17 00:00:00 | Kích thước: 11.3x17.6 cm | Loại bìa: Bìa mềm | Số trang: 216 | Nhà xuất bản: Nhà Xuất Bản Kim Đồng
277438611,Sói đầu đàn và cún nhỏ - Tập 4,134000,168000,5,11,Ma Vĩ,"Sách tiếng Việt > Truyện Tranh, Manga, Comic",149,available,"Công ty phát hành: Daisy Comics | Ngày xuất bản: 2025-05-01 00:00:00 | Kích thước: 14,5x20,5 cm | Loại bìa: Bìa mềm | Số trang: 184 | Nhà xuất bản: Nhà Xuất Bản Hà Nội"
277164021,Chuyện nhà Tí (và chuyện nhiều nhà khác),121000,150000,0,0,Phan Thị Vàng Anh,Sách tiếng Việt > Sách văn học > Truyện ngắn - Tản văn - Tạp Văn > Truyện ngắn - Tản văn - Tạp Văn Việt Nam,68,available,Công ty phát hành: Nhã Nam | Ngày xuất bản: 2024-03-12 00:00:00 | Kích thước: 14 x 20.5 x 1.7 cm | Loại bìa: Bìa mềm | Số trang: 198 | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
276756758,Sách Tâm Lý Chữa Lành - Đừng Tự Than Trách Bản Thân (Huh Kyu Hyeong),50000,50000,0,0,,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,11,available,Công ty phát hành: Phuc Minh Books | Loại bìa: Bìa mềm tay gấp | Số trang: 286 | Nhà xuất bản: Nhà Xuất Bản Phụ Nữ
276653743,Ba Bước Tỉnh Thức,60400,89000,5,1,Osho,Sách tiếng Việt > Sách kỹ năng sống > Sách kỹ năng mềm > Sách Chữa Lành,72,available,Bookcare: Có | Công ty phát hành: Thái Hà | Kích thước: 14.5 x 20.5 cm | Dịch Giả: Tùng | Số trang: 176 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
276051707,Tinh Hoa Đối Nhân Xử Thế,87600,122000,5,3,Chương Nam,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,76,available,Bookcare: Có | Công ty phát hành: Bookland | Kích thước: 14.5x20.5 cm | Dịch Giả: Ngọc Hạnh | Loại bìa: Bìa mềm | Số trang: 288 | Nhà xuất bản: Nhà Xuất Bản Dân Trí
275909699,Bắt Đầu Với Câu Hỏi Tại Sao - Nghệ Thuật Truyền Cảm Hứng Trong Kinh Doanh,94800,129000,4.8,494,Simon Sinek,Sách tiếng Việt > Sách kinh tế > Sách kỹ năng làm việc,6282,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Thái Hà | Ngày xuất bản: 2021-05-15 00:00:00 | Kích thước: 14.5 x 20.5 cm | Dịch Giả: Hoàng Việt | Loại bìa: Bìa mềm | Số trang: 346 | Nhà xuất bản: Nhà Xuất Bản Công Thương
275625701,Tinh Hoa Kinh Tế Học,446200,595000,5,180,Paul Krugman,Sách tiếng Việt > Sách kinh tế > Sách kinh tế học > Sách kinh tế học - khác,1185,available,"Phiên bản sách: Phiên bản thường | Công ty phát hành: Viện Quản lý PACE | Ngày xuất bản: 2022-01-01 00:00:00 | Kích thước: 19 x 27.5 cm | Dịch Giả: Nguyễn Trường Phú, Hồ Quốc Tuấn | Loại bìa: Bìa cứng | Số trang: 780 | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM"
275190399,Phương Pháp Ăn Uống Cải Thiện Lưu Thông Máu,76200,99000,5,178,Akiyoshi Horie,Sách tiếng Việt > Sách Y Học > Sách Y Học Khác,2138,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Thái Hà | Ngày xuất bản: 2021-05-01 00:00:00 | Kích thước: 14.5 x 20.5 cm | Dịch Giả: Như Nữ | Loại bìa: Bìa mềm | Số trang: 212 | Nhà xuất bản: Nhà Xuất Bản Công Thương
274247757,Chiến Lược Mua Ban & Sáp Nhập Doanh Nghiệp,222000,295000,4.8,5,Mark L. Sirower,Sách tiếng Việt > Sách kinh tế > Bài học kinh doanh,112,available,Bookcare: Có | Công ty phát hành: Viện Quản lý PACE | Kích thước: 15 x 23 cm | Dịch Giả: Lê Thị Minh Loan | Loại bìa: Bìa mềm | Số trang: 492 | Nhà xuất bản: Nhà Xuất Bản Tổng Hợp
274163649,Bản Đồ Chiến Lược,170000,235000,5,14,Robert S. Kaplan,Sách tiếng Việt > Sách kinh tế > Sách kinh tế học,334,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Viện Quản lý PACE | Ngày xuất bản: 2022-09-01 00:00:00 | Kích thước: 15 x 23 cm | Dịch Giả: Phan Thị Công Minh và Vũ Minh Tú | Loại bìa: Bìa cứng | Số trang: 504 | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM
273910316,Chính Sách Tiền Tệ Thế Kỷ 21,211250,325000,5,82,Ben S. Bernanke,Sách tiếng Việt > Sách kinh tế > Sách kinh tế học > Sách kinh tế học - khác,1024,available,"Công ty phát hành: Alphabooks | Ngày xuất bản: 2024-01-08 00:00:00 | Kích thước: 16 x 24 cm | Dịch Giả: Vũ Hoàng Linh, Sơn Phạm | Loại bìa: Bìa mềm | Số trang: 536 | Nhà xuất bản: Nhà Xuất Bản Thế Giới"
273587240,Luật Bảo hiểm xã hội 2024,45000,45000,5,2,,Sách tiếng Việt > Sách Chính Trị - Pháp Lý > Luật - Văn Bản Luật > Luật Lao động,36,available,Công ty phát hành: NXB Chính Trị Quốc Gia Sự Thật | Nhà xuất bản: Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
272269829,Kinh tế học thời khó nhọc,175000,230000,5,13,Esther Duflo,Sách tiếng Việt > Sách kinh tế > Sách kinh tế học > Sách kinh tế học - khác,180,available,Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2023-10-03 00:00:00 | Kích thước: 13 x 20 cm | Loại bìa: Bìa mềm | Số trang: 596 | Nhà xuất bản: NXB Trẻ
262977989,Kế Toán Vỉa Hè - Thực Hành Báo Cáo Tài Chính Căn Bản Từ Quầy Bán Nước Chanh,159200,199000,0,0,,Sách tiếng Việt > Sách kinh tế > Sách tài chính > Kế toán,1,available,Công ty phát hành: Công ty TNHH Truyền Thông Giver | Dịch Giả: Trần Thanh Phong | Loại bìa: Bìa mềm | Số trang: 268 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
262797660,Chó sủa nhầm cây - Tại sao những gì ta biết về thành công có khi lại sai (Tái bản),124000,180000,4.8,16,Eric Barker,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,418,available,"Phiên bản sách: Phiên bản thường | Công ty phát hành: Ecoblader | Ngày xuất bản: 2023-09-14 00:00:00 | Kích thước: 24 x 16 x 1.5 cm | Dịch Giả: Phạm Quốc Khánh, Nguyễn Hạo Nhiên | Loại bìa: Bìa mềm | Số trang: 320 | Nhà xuất bản: Nhà Xuất Bản Kinh Tế TPHCM"
241821098,Thả Một Bè Lau - Truyện Kiều Dưới Cái Nhìn Thiền Quán,150000,179000,5,43,Thích Nhất Hạnh,Sách tiếng Việt > Sách Tôn Giáo - Tâm Linh > Phật giáo,434,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Phương Nam Book | Ngày xuất bản: 2023-01-01 00:00:00 | Kích thước: 15.5 x 24 cm | Loại bìa: Bìa mềm | Số trang: 385 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
219148748,Chú bé mang Pyjama sọc,55000,79000,5,138,John Boyne,Sách tiếng Việt > Sách văn học > Tác phẩm kinh điển > Tác Phẩm Kinh Điển Nước Ngoài,1468,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Nhã Nam | Ngày xuất bản: 2023-02-02 00:00:00 | Kích thước: 13 x 20.5 cm | Dịch Giả: Lê Nguyễn Lê | Loại bìa: Bìa mềm | Số trang: 253 | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
213704979,Ma Quỷ Dân Gian Ký,166160,268000,5,300,Duy Văn,Sách tiếng Việt > Sách văn học > Truyện kinh dị,1987,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Linh Lan Books | Ngày xuất bản: 2023-01-01 00:00:00 | Kích thước: 17 x 21.5 cm | Loại bìa: Bìa mềm | Số trang: 260 | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
207752597,KHÔNG CÓ ĐỈNH QUÁ CAO - TỪ LÀNG QUÊ BƯỚC RA CHINH PHỤC THẾ GIỚI,81000,90000,0,0,Phan Văn Trường,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,,available,"Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2022-11-01 00:00:00 | Kích thước: 13x20,5cm | Loại bìa: Bìa mềm | Số trang: 220 | Nhà xuất bản: NXB Trẻ"
188940817,Vị Thần Của Những Quyết Định,55100,79000,4.8,1201,Universe,Sách tiếng Việt > Sách Kiến Thức Tổng Hợp > Sách Chiêm Tinh - Horoscope > Sách chiêm tinh - horoscope - khác,10742,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Người Trẻ Việt | Ngày xuất bản: 2022-07-01 00:00:00 | Kích thước: 10x12 cm | Loại bìa: Bìa mềm | Số trang: 320 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
185909442,Điệp Viên Hoàn Hảo X6 (Bìa Cứng),178000,198000,0,0,Larry Berman,Sách tiếng Việt > Sách văn học > Tiểu sử - Hồi ký,,available,Công ty phát hành: FIRST NEWS | Kích thước: 16 x 24 cm | Dịch Giả: Đỗ Hùng | Loại bìa: Bìa cứng | Số trang: 392 | Nhà xuất bản: Nhà Xuất Bản Hồng Đức
184466860,Hành Tinh Của Một Kẻ Nghĩ Nhiều,60400,86000,4.8,1776,Nguyễn Đoàn Minh Thư,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,16715,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Bloom Books | Ngày xuất bản: 2022-06-01 00:00:00 | Kích thước: 13x17 cm | Loại bìa: Bìa mềm | Số trang: 184 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
171556602,2030: Những Xu Hướng Lớn Sẽ Định Hình Thế Giới Tương Lai (Tái Bản Lần 1),167000,209000,5,243,Mauro F. Guillén,Sách tiếng Việt > Sách kỹ năng sống > Sách tâm lý học > Sách tâm lý học - khác,2810,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Phương Nam Book | Ngày xuất bản: 2022-01-01 00:00:00 | Kích thước: 15.5 x 23.5 cm | Dịch Giả: Võ Kiều Linh | Loại bìa: Bìa mềm | Số trang: 432 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
170298038,Harvard Bốn Rưỡi Sáng,109000,139000,4.8,157,Xiu-ying Wei,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,1430,available,"Phiên bản sách: Phiên bản thường | Công ty phát hành: Nhã Nam | Ngày xuất bản: 2022-03-25 00:00:00 | Kích thước: 14 x 20,5 cm | Dịch Giả: Phan Thu Vân | Loại bìa: Bìa mềm | Số trang: 432 | Nhà xuất bản: Nhà Xuất Bản Thế Giới"
157019700,Thiệp chúc mừng sinh nhật 12x12 SDstationery SN2 STARRY họa tiết ngôi sao typography chữ viết tay đơn giản,64800,64800,5,3,,Quà lưu niệm > Thiệp > Thiệp chúc mừng,116,available,Thương hiệu: SDstationery | Xuất xứ (Made in): Việt Nam | Chất liệu: Giấy mỹ thuật ARCOPRINT 120gsm | Xuất xứ thương hiệu: Việt Nam | Sản phẩm có được bảo hành không?: Không
143185998,Ăn Dặm Không Phải Là Cuộc Chiến (Tái Bản),213000,289000,4.8,189,Mẹ Ong Bông,Sách tiếng Việt > Nuôi dạy con > Sách Dinh Dưỡng - Sức Khỏe Cho Bé > Sách ăn dặm cho bé,2291,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Thái Hà | Ngày xuất bản: 2021-11-01 00:00:00 | Kích thước: 21 x 23.5 cm | Loại bìa: Bìa mềm | Số trang: 395 | Nhà xuất bản: Nhà Xuất Bản Lao Động
76013378,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),228000,319000,5,1920,Cole Nussbaumer Knaflic,Sách tiếng Việt > Sách kinh tế > Sách kỹ năng làm việc,12551,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Sunbook | Ngày xuất bản: 2021-01-12 00:00:00 | Kích thước: 18.5 x 23 cm | Dịch Giả: Hồ Vũ Thanh Phong | Loại bìa: Bìa mềm | Số trang: 280 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
72308265,Hoa Vẫn Nở Mỗi Ngày,187200,234000,5,21,Valérie Perrin,Sách tiếng Việt > Sách văn học > Tiểu Thuyết > Tiểu Thuyết Phương Tây,116,available,Công ty phát hành: Nhã Nam | Ngày xuất bản: 2020-11-01 00:00:00 | Kích thước: 15.5 x 24 cm | Dịch Giả: Nguyễn Thị Tươi | Loại bìa: Bìa mềm | Số trang: 532 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Hà Nội
69162885,Influencer - Phương Pháp 5 Bước Để Trở Thành Người Có Tầm Ảnh Hưởng Nhất Trong Lĩnh Vực Của Bạn,116100,129000,5,7,Daniel Priestley,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,50,available,Công ty phát hành: BIZBOOKS | Ngày xuất bản: 2020-10-15 00:00:00 | Kích thước: 13 x 20.5 cm | Dịch Giả: Quế Chi | Loại bìa: Bìa mềm | Số trang: 300 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Hồng Đức
59262880,Sách Người Bán Hàng Vĩ Đại Nhất Thế Giới (Tái Bản 2020),111000,148000,4.8,116,Og Mandino,Sách tiếng Việt > Sách kinh tế > Sách Marketing - Bán hàng ,799,available,Công ty phát hành: First News - Trí Việt | Ngày xuất bản: 2020-08-01 00:00:00 | Kích thước: 13 x 20.5 cm | Dịch Giả: Đoàn Phạm Gia Phú - Lê Thị Ngọc Hà | Loại bìa: Bìa gập | Số trang: 116 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM
44976191,Economix - Các Nền Kinh Tế Vận Hành (Và Không Vận Hành) Thế Nào Và Tại Sao?,121600,152000,4.8,53,Michael Goodwin,Sách tiếng Việt > Sách kinh tế > Sách kinh tế học > Sách kinh tế học - khác,361,available,Công ty phát hành: Nhã Nam | Ngày xuất bản: 2019-12-01 00:00:00 | Kích thước: 17 x 24.5 cm | Loại bìa: Bìa mềm | Số trang: 310 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Dân Trí
17336364,Phía Sau Nghi Can X (Tái Bản 2019),93100,129000,4.8,3541,Higashino Keigo,Sách tiếng Việt > Sách văn học > Truyện trinh thám,19462,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Nhã Nam | Ngày xuất bản: 2019-05-01 00:00:00 | Kích thước: 14 x 20.5 cm | Dịch Giả: Trương Thùy Lan | Loại bìa: Bìa mềm | Số trang: 396 | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
16135287,Giáo trình chuẩn HSK 6 - Tập 1 Bài Học (Kèm file MP3),214000,298000,4.7,160,Khương Lệ Bình,Sách tiếng Việt > Sách Học Ngoại Ngữ > Sách Học Tiếng Hoa > Luyện thi Tiếng Hoa HSK,1043,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Nhân Trí Việt | Ngày xuất bản: 2019-05-01 00:00:00 | Kích thước: 21 x 28.5 cm | Dịch Giả: Tiến sĩ Nguyễn Thị Minh Hồng | Loại bìa: Bìa mềm | Số trang: 248 | Nhà xuất bản: Nhà Xuất Bản Tổng Hợp
15592539,Vững Tâm Bền Chí Ắt Thành Công,117500,159000,4.6,105,Angela Duckworth,Sách tiếng Việt > Sách kỹ năng sống > Sách kỹ năng mềm > Kỹ Năng Khác,1800,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Alphabooks | Ngày xuất bản: 2019-01-05 00:00:00 | Kích thước: 16 x 24 cm | Dịch Giả: Nguyễn Thị Thục An | Loại bìa: Bìa mềm | Số trang: 320 | Nhà xuất bản: Nhà Xuất Bản Lao Động - Xã Hội
